,Year, Month, Day,     Extent
0,YYYY,    MM,  DD, 10^6 sq km
5575,1998,    08,  07,     17.574
5576,1998,    08,  08,     17.587
5577,1998,    08,  09,     17.602
5578,1998,    08,  10,     17.546
5579,1998,    08,  11,     17.607
5580,1998,    08,  12,     17.765
5581,1998,    08,  13,     17.831
5582,1998,    08,  14,     17.824
5583,1998,    08,  15,     17.885
5584,1998,    08,  16,     17.940
5585,1998,    08,  17,     17.908
5586,1998,    08,  18,     17.962
5587,1998,    08,  19,     18.069
5588,1998,    08,  20,     18.039
5589,1998,    08,  21,     18.093
5590,1998,    08,  22,     18.236
5591,1998,    08,  23,     18.250
5592,1998,    08,  24,     18.304
5593,1998,    08,  25,     18.336
5594,1998,    08,  26,     18.343
5595,1998,    08,  27,     18.353
5596,1998,    08,  28,     18.350
5597,1998,    08,  29,     18.488
5598,1998,    08,  30,     18.436
5599,1998,    08,  31,     18.413
5600,1998,    09,  01,     18.435
5601,1998,    09,  02,     18.421
5602,1998,    09,  03,     18.465
5603,1998,    09,  04,     18.487
5604,1998,    09,  05,     18.524
5605,1998,    09,  06,     18.558
5606,1998,    09,  07,     18.609
5607,1998,    09,  08,     18.605
5608,1998,    09,  09,     18.713
5609,1998,    09,  10,     18.815
5610,1998,    09,  11,     18.846
5611,1998,    09,  12,     18.965
5612,1998,    09,  13,     19.044
5613,1998,    09,  14,     19.148
5614,1998,    09,  15,     19.244
5615,1998,    09,  16,     19.226
5616,1998,    09,  17,     19.215
5617,1998,    09,  18,     19.223
5618,1998,    09,  19,     19.172
5619,1998,    09,  20,     19.106
5620,1998,    09,  21,     19.065
5621,1998,    09,  22,     19.085
5622,1998,    09,  23,     19.064
5623,1998,    09,  24,     19.062
5624,1998,    09,  25,     19.111
5625,1998,    09,  26,     19.100
5626,1998,    09,  27,     19.028
5627,1998,    09,  28,     18.980
5628,1998,    09,  29,     18.889
5629,1998,    09,  30,     18.900
5630,1998,    10,  01,     18.963
5631,1998,    10,  02,     18.989
5632,1998,    10,  03,     19.028
5633,1998,    10,  04,     19.030
5634,1998,    10,  05,     19.045
5635,1998,    10,  06,     19.058
5636,1998,    10,  07,     19.089
5637,1998,    10,  08,     19.019
5638,1998,    10,  09,     18.926
5639,1998,    10,  10,     18.856
5640,1998,    10,  11,     18.766
5641,1998,    10,  12,     18.836
5642,1998,    10,  13,     18.884
5643,1998,    10,  14,     18.886
5644,1998,    10,  15,     18.803
5645,1998,    10,  16,     18.722
5646,1998,    10,  17,     18.665
5647,1998,    10,  18,     18.686
5648,1998,    10,  19,     18.666
5649,1998,    10,  20,     18.507
5650,1998,    10,  21,     18.448
5651,1998,    10,  22,     18.456
5652,1998,    10,  23,     18.458
5653,1998,    10,  24,     18.413
5654,1998,    10,  25,     18.317
5655,1998,    10,  26,     18.307
5656,1998,    10,  27,     18.271
5657,1998,    10,  28,     18.227
5658,1998,    10,  29,     18.137
5659,1998,    10,  30,     18.037
5660,1998,    10,  31,     17.979
5661,1998,    11,  01,     17.834
5662,1998,    11,  02,     17.685
5663,1998,    11,  03,     17.594
5664,1998,    11,  04,     17.511
5665,1998,    11,  05,     17.432
5666,1998,    11,  06,     17.340
5667,1998,    11,  07,     17.241
5668,1998,    11,  08,     17.148
5669,1998,    11,  09,     17.028
5670,1998,    11,  10,     16.963
5671,1998,    11,  11,     16.897
5672,1998,    11,  12,     16.877
5673,1998,    11,  13,     16.720
5674,1998,    11,  14,     16.542
5675,1998,    11,  15,     16.408
5676,1998,    11,  16,     16.355
5677,1998,    11,  17,     16.207
5678,1998,    11,  18,     16.127
5679,1998,    11,  19,     16.042
5680,1998,    11,  20,     15.859
5681,1998,    11,  21,     15.736
5682,1998,    11,  22,     15.639
5683,1998,    11,  23,     15.476
5684,1998,    11,  24,     15.422
5685,1998,    11,  25,     15.255
5686,1998,    11,  26,     15.082
5687,1998,    11,  27,     14.957
5688,1998,    11,  28,     14.790
5689,1998,    11,  29,     14.514
5690,1998,    11,  30,     14.331
5691,1998,    12,  01,     14.156
5692,1998,    12,  02,     14.100
5693,1998,    12,  03,     13.662
5694,1998,    12,  04,     13.374
5695,1998,    12,  05,     13.104
5696,1998,    12,  06,     12.912
5697,1998,    12,  07,     12.635
5698,1998,    12,  08,     12.490
5699,1998,    12,  09,     12.317
5700,1998,    12,  10,     12.050
5701,1998,    12,  11,     11.830
5702,1998,    12,  12,     11.581
5703,1998,    12,  13,     11.406
5704,1998,    12,  14,     11.123
5705,1998,    12,  15,     10.903
5706,1998,    12,  16,     10.602
5707,1998,    12,  17,     10.343
5708,1998,    12,  18,      9.955
5709,1998,    12,  19,      9.658
5710,1998,    12,  20,      9.431
5711,1998,    12,  21,      9.214
5712,1998,    12,  22,      9.106
5713,1998,    12,  23,      8.848
5714,1998,    12,  24,      8.527
5715,1998,    12,  25,      8.262
5716,1998,    12,  26,      8.014
5717,1998,    12,  27,      7.810
5718,1998,    12,  28,      7.577
5719,1998,    12,  29,      7.320
5720,1998,    12,  30,      7.030
5721,1998,    12,  31,      6.764
5722,1999,    01,  01,      6.528
5723,1999,    01,  02,      6.362
5724,1999,    01,  03,      6.191
5725,1999,    01,  04,      6.088
5726,1999,    01,  05,      5.983
5727,1999,    01,  06,      5.887
5728,1999,    01,  07,      5.762
5729,1999,    01,  08,      5.677
5730,1999,    01,  09,      5.487
5731,1999,    01,  10,      5.363
5732,1999,    01,  11,      5.284
5733,1999,    01,  12,      5.099
5734,1999,    01,  13,      4.944
5735,1999,    01,  14,      4.839
5736,1999,    01,  15,      4.722
5737,1999,    01,  16,      4.607
5738,1999,    01,  17,      4.514
5739,1999,    01,  18,      4.435
5740,1999,    01,  19,      4.346
5741,1999,    01,  20,      4.287
5742,1999,    01,  21,      4.204
5743,1999,    01,  22,      4.102
5744,1999,    01,  23,      4.055
5745,1999,    01,  24,      4.008
5746,1999,    01,  25,      3.922
5747,1999,    01,  26,      3.866
5748,1999,    01,  27,      3.825
5749,1999,    01,  28,      3.801
5750,1999,    01,  29,      3.759
5751,1999,    01,  30,      3.687
5752,1999,    01,  31,      3.658
5753,1999,    02,  01,      3.595
5754,1999,    02,  02,      3.590
5755,1999,    02,  03,      3.481
5756,1999,    02,  04,      3.391
5757,1999,    02,  05,      3.333
5758,1999,    02,  06,      3.247
5759,1999,    02,  07,      3.161
5760,1999,    02,  08,      3.096
5761,1999,    02,  09,      3.120
5762,1999,    02,  10,      3.005
5763,1999,    02,  11,      2.951
5764,1999,    02,  12,      2.932
5765,1999,    02,  13,      2.863
5766,1999,    02,  14,      2.836
5767,1999,    02,  15,      2.808
5768,1999,    02,  16,      2.754
5769,1999,    02,  17,      2.751
5770,1999,    02,  18,      2.746
5771,1999,    02,  19,      2.755
5772,1999,    02,  20,      2.707
5773,1999,    02,  21,      2.783
5774,1999,    02,  22,      2.722
5775,1999,    02,  23,      2.715
5776,1999,    02,  24,      2.717
5777,1999,    02,  25,      2.734
5778,1999,    02,  26,      2.728
5779,1999,    02,  27,      2.771
5780,1999,    02,  28,      2.756
5781,1999,    03,  01,      2.770
5782,1999,    03,  02,      2.846
5783,1999,    03,  03,      2.801
5784,1999,    03,  04,      2.787
5785,1999,    03,  05,      2.853
5786,1999,    03,  06,      2.934
5787,1999,    03,  07,      3.020
5788,1999,    03,  08,      2.945
5789,1999,    03,  09,      3.100
5790,1999,    03,  10,      3.213
5791,1999,    03,  11,      3.392
5792,1999,    03,  12,      3.589
5793,1999,    03,  13,      3.697
5794,1999,    03,  14,      3.858
5795,1999,    03,  15,      3.998
5796,1999,    03,  16,      4.116
5797,1999,    03,  17,      4.201
5798,1999,    03,  18,      4.283
5799,1999,    03,  19,      4.298
5800,1999,    03,  20,      4.367
5801,1999,    03,  21,      4.497
5802,1999,    03,  22,      4.580
5803,1999,    03,  23,      4.657
5804,1999,    03,  24,      4.753
5805,1999,    03,  25,      4.814
5806,1999,    03,  26,      4.935
5807,1999,    03,  27,      5.076
5808,1999,    03,  28,      5.116
5809,1999,    03,  29,      5.210
5810,1999,    03,  30,      5.264
5811,1999,    03,  31,      5.341
5812,1999,    04,  01,      5.466
5813,1999,    04,  02,      5.539
5814,1999,    04,  03,      5.600
5815,1999,    04,  04,      5.740
5816,1999,    04,  05,      5.865
5817,1999,    04,  06,      5.970
5818,1999,    04,  07,      6.084
5819,1999,    04,  08,      6.176
5820,1999,    04,  09,      6.270
5821,1999,    04,  10,      6.354
5822,1999,    04,  11,      6.464
5823,1999,    04,  12,      6.565
5824,1999,    04,  13,      6.633
5825,1999,    04,  14,      6.749
5826,1999,    04,  15,      6.894
5827,1999,    04,  16,      6.981
5828,1999,    04,  17,      7.162
5829,1999,    04,  18,      7.217
5830,1999,    04,  19,      7.260
5831,1999,    04,  20,      7.303
5832,1999,    04,  21,      7.371
5833,1999,    04,  22,      7.456
5834,1999,    04,  23,      7.543
5835,1999,    04,  24,      7.676
5836,1999,    04,  25,      7.763
5837,1999,    04,  26,      7.895
5838,1999,    04,  27,      8.017
5839,1999,    04,  28,      8.107
5840,1999,    04,  29,      8.228
5841,1999,    04,  30,      8.406
5842,1999,    05,  01,      8.630
5843,1999,    05,  02,      8.703
5844,1999,    05,  03,      8.753
5845,1999,    05,  04,      8.892
5846,1999,    05,  05,      8.998
5847,1999,    05,  06,      9.110
5848,1999,    05,  07,      9.207
5849,1999,    05,  08,      9.347
5850,1999,    05,  09,      9.480
5851,1999,    05,  10,      9.618
5852,1999,    05,  11,      9.820
5853,1999,    05,  12,      9.935
5854,1999,    05,  13,      9.989
5855,1999,    05,  14,     10.048
5856,1999,    05,  15,     10.051
5857,1999,    05,  16,     10.125
5858,1999,    05,  17,     10.259
5859,1999,    05,  18,     10.301
5860,1999,    05,  19,     10.462
5861,1999,    05,  20,     10.609
5862,1999,    05,  21,     10.813
5863,1999,    05,  22,     10.972
5864,1999,    05,  23,     11.068
5865,1999,    05,  24,     11.187
5866,1999,    05,  25,     11.268
5867,1999,    05,  26,     11.392
5868,1999,    05,  27,     11.542
5869,1999,    05,  28,     11.694
5870,1999,    05,  29,     11.832
5871,1999,    05,  30,     11.978
5872,1999,    05,  31,     12.142
5873,1999,    06,  01,     12.282
5874,1999,    06,  02,     12.360
5875,1999,    06,  03,     12.449
5876,1999,    06,  04,     12.552
5877,1999,    06,  05,     12.653
5878,1999,    06,  06,     12.754
5879,1999,    06,  07,     12.819
5880,1999,    06,  08,     12.917
5881,1999,    06,  09,     13.125
5882,1999,    06,  10,     13.320
5883,1999,    06,  11,     13.412
5884,1999,    06,  12,     13.445
5885,1999,    06,  13,     13.462
5886,1999,    06,  14,     13.503
5887,1999,    06,  15,     13.582
5888,1999,    06,  16,     13.683
5889,1999,    06,  17,     13.678
5890,1999,    06,  18,     13.696
5891,1999,    06,  19,     13.830
5892,1999,    06,  20,     13.887
5893,1999,    06,  21,     13.998
5894,1999,    06,  22,     14.133
5895,1999,    06,  23,     14.231
5896,1999,    06,  24,     14.390
5897,1999,    06,  25,     14.626
5898,1999,    06,  26,     14.680
5899,1999,    06,  27,     14.790
5900,1999,    06,  28,     14.951
5901,1999,    06,  29,     15.075
5902,1999,    06,  30,     15.182
5903,1999,    07,  01,     15.272
5904,1999,    07,  02,     15.333
5905,1999,    07,  03,     15.365
5906,1999,    07,  04,     15.392
5907,1999,    07,  05,     15.417
5908,1999,    07,  06,     15.479
5909,1999,    07,  07,     15.558
5910,1999,    07,  08,     15.732
5911,1999,    07,  09,     15.837
5912,1999,    07,  10,     15.909
5913,1999,    07,  11,     15.962
5914,1999,    07,  12,     16.079
5915,1999,    07,  13,     16.183
5916,1999,    07,  14,     16.223
5917,1999,    07,  15,     16.222
5918,1999,    07,  16,     16.273
5919,1999,    07,  17,     16.383
5920,1999,    07,  18,     16.452
5921,1999,    07,  19,     16.465
5922,1999,    07,  20,     16.514
5923,1999,    07,  21,     16.613
5924,1999,    07,  22,     16.748
5925,1999,    07,  23,     16.912
5926,1999,    07,  24,     17.020
5927,1999,    07,  25,     17.025
5928,1999,    07,  26,     17.071
5929,1999,    07,  27,     17.000
5930,1999,    07,  28,     16.970
5931,1999,    07,  29,     17.021
5932,1999,    07,  30,     17.135
5933,1999,    07,  31,     17.165
5934,1999,    08,  01,     17.217
5935,1999,    08,  02,     17.271
5936,1999,    08,  03,     17.307
5937,1999,    08,  04,     17.323
5938,1999,    08,  05,     17.406
5939,1999,    08,  06,     17.473
5940,1999,    08,  07,     17.588
5941,1999,    08,  08,     17.666
5942,1999,    08,  09,     17.738
5943,1999,    08,  10,     17.848
5944,1999,    08,  11,     17.886
5945,1999,    08,  12,     17.996
5946,1999,    08,  13,     18.044
5947,1999,    08,  14,     18.093
5948,1999,    08,  15,     18.044
5949,1999,    08,  16,     17.973
5950,1999,    08,  17,     17.966
5951,1999,    08,  18,     17.966
5952,1999,    08,  19,     18.102
5953,1999,    08,  20,     18.148
5954,1999,    08,  21,     18.205
5955,1999,    08,  22,     18.248
5956,1999,    08,  23,     18.244
5957,1999,    08,  24,     18.266
5958,1999,    08,  25,     18.339
5959,1999,    08,  26,     18.405
5960,1999,    08,  27,     18.419
5961,1999,    08,  28,     18.421
5962,1999,    08,  29,     18.384
5963,1999,    08,  30,     18.330
5964,1999,    08,  31,     18.379
5965,1999,    09,  01,     18.421
5966,1999,    09,  02,     18.477
5967,1999,    09,  03,     18.522
5968,1999,    09,  04,     18.553
5969,1999,    09,  05,     18.483
5970,1999,    09,  06,     18.509
5971,1999,    09,  07,     18.596
5972,1999,    09,  08,     18.648
5973,1999,    09,  09,     18.648
5974,1999,    09,  10,     18.582
5975,1999,    09,  11,     18.634
5976,1999,    09,  12,     18.599
5977,1999,    09,  13,     18.636
5978,1999,    09,  14,     18.711
5979,1999,    09,  15,     18.716
5980,1999,    09,  16,     18.712
5981,1999,    09,  17,     18.749
5982,1999,    09,  18,     18.699
5983,1999,    09,  19,     18.669
5984,1999,    09,  20,     18.703
5985,1999,    09,  21,     18.758
5986,1999,    09,  22,     18.722
5987,1999,    09,  23,     18.796
5988,1999,    09,  24,     18.812
5989,1999,    09,  25,     18.884
5990,1999,    09,  26,     18.886
5991,1999,    09,  27,     18.888
5992,1999,    09,  28,     18.947
5993,1999,    09,  29,     18.950
5994,1999,    09,  30,     18.981
5995,1999,    10,  01,     18.922
5996,1999,    10,  02,     18.866
5997,1999,    10,  03,     18.826
5998,1999,    10,  04,     18.796
5999,1999,    10,  05,     18.777
6000,1999,    10,  06,     18.672
6001,1999,    10,  07,     18.594
6002,1999,    10,  08,     18.569
6003,1999,    10,  09,     18.527
6004,1999,    10,  10,     18.516
6005,1999,    10,  11,     18.489
6006,1999,    10,  12,     18.449
6007,1999,    10,  13,     18.459
6008,1999,    10,  14,     18.488
6009,1999,    10,  15,     18.506
6010,1999,    10,  16,     18.577
6011,1999,    10,  17,     18.555
6012,1999,    10,  18,     18.492
6013,1999,    10,  19,     18.378
6014,1999,    10,  20,     18.386
6015,1999,    10,  21,     18.307
6016,1999,    10,  22,     18.314
6017,1999,    10,  23,     18.185
6018,1999,    10,  24,     18.053
6019,1999,    10,  25,     18.023
6020,1999,    10,  26,     17.973
6021,1999,    10,  27,     17.827
6022,1999,    10,  28,     17.718
6023,1999,    10,  29,     17.595
6024,1999,    10,  30,     17.591
6025,1999,    10,  31,     17.487
6026,1999,    11,  01,     17.360
6027,1999,    11,  02,     17.359
6028,1999,    11,  03,     17.246
6029,1999,    11,  04,     17.120
6030,1999,    11,  05,     17.018
6031,1999,    11,  06,     17.051
6032,1999,    11,  07,     16.971
6033,1999,    11,  08,     16.793
6034,1999,    11,  09,     16.587
6035,1999,    11,  10,     16.453
6036,1999,    11,  11,     16.436
6037,1999,    11,  12,     16.339
6038,1999,    11,  13,     16.304
6039,1999,    11,  14,     16.296
6040,1999,    11,  15,     16.219
6041,1999,    11,  16,     16.048
6042,1999,    11,  17,     15.916
6043,1999,    11,  18,     15.803
6044,1999,    11,  19,     15.680
6045,1999,    11,  20,     15.540
6046,1999,    11,  21,     15.439
6047,1999,    11,  22,     15.376
6048,1999,    11,  23,     15.324
6049,1999,    11,  24,     15.158
6050,1999,    11,  25,     15.046
6051,1999,    11,  26,     14.868
6052,1999,    11,  27,     14.614
6053,1999,    11,  28,     14.321
6054,1999,    11,  29,     14.174
6055,1999,    11,  30,     14.079
6056,1999,    12,  01,     13.897
6057,1999,    12,  02,     13.740
6058,1999,    12,  03,     13.643
6059,1999,    12,  04,     13.439
6060,1999,    12,  05,     13.184
6061,1999,    12,  06,     13.069
6062,1999,    12,  07,     12.918
6063,1999,    12,  08,     12.706
6064,1999,    12,  09,     12.527
6065,1999,    12,  10,     12.357
6066,1999,    12,  11,     12.155
6067,1999,    12,  12,     11.897
6068,1999,    12,  13,     11.676
6069,1999,    12,  14,     11.514
6070,1999,    12,  15,     11.194
6071,1999,    12,  16,     10.861
6072,1999,    12,  17,     10.518
6073,1999,    12,  18,     10.240
6074,1999,    12,  19,     10.038
6075,1999,    12,  20,      9.564
6076,1999,    12,  21,      9.274
6077,1999,    12,  22,      9.131
6078,1999,    12,  23,      8.898
6079,1999,    12,  24,      8.746
6080,1999,    12,  25,      8.502
6081,1999,    12,  26,      8.315
6082,1999,    12,  27,      8.174
6083,1999,    12,  28,      7.903
6084,1999,    12,  29,      7.707
6085,1999,    12,  30,      7.452
6086,1999,    12,  31,      7.144
6087,2000,    01,  01,      6.923
6088,2000,    01,  02,      6.667
6089,2000,    01,  03,      6.349
6090,2000,    01,  04,      6.215
6091,2000,    01,  05,      5.978
6092,2000,    01,  06,      5.771
6093,2000,    01,  07,      5.647
6094,2000,    01,  08,      5.478
6095,2000,    01,  09,      5.348
6096,2000,    01,  10,      5.191
6097,2000,    01,  11,      5.096
6098,2000,    01,  12,      4.946
6099,2000,    01,  13,      4.781
6100,2000,    01,  14,      4.705
6101,2000,    01,  15,      4.628
6102,2000,    01,  16,      4.579
6103,2000,    01,  17,      4.515
6104,2000,    01,  18,      4.408
6105,2000,    01,  19,      4.320
6106,2000,    01,  20,      4.246
6107,2000,    01,  21,      4.183
6108,2000,    01,  22,      4.094
6109,2000,    01,  23,      3.954
6110,2000,    01,  24,      3.912
6111,2000,    01,  25,      3.827
6112,2000,    01,  26,      3.738
6113,2000,    01,  27,      3.638
6114,2000,    01,  28,      3.577
6115,2000,    01,  29,      3.534
6116,2000,    01,  30,      3.523
6117,2000,    01,  31,      3.444
6118,2000,    02,  01,      3.423
6119,2000,    02,  02,      3.398
6120,2000,    02,  03,      3.329
6121,2000,    02,  04,      3.184
6122,2000,    02,  05,      3.057
6123,2000,    02,  06,      3.036
6124,2000,    02,  07,      2.981
6125,2000,    02,  08,      2.990
6126,2000,    02,  09,      2.936
6127,2000,    02,  10,      2.913
6128,2000,    02,  11,      2.884
6129,2000,    02,  12,      2.837
6130,2000,    02,  13,      2.732
6131,2000,    02,  14,      2.702
6132,2000,    02,  15,      2.685
6133,2000,    02,  16,      2.682
6134,2000,    02,  17,      2.752
6135,2000,    02,  18,      2.582
6136,2000,    02,  19,      2.588
6137,2000,    02,  20,      2.659
6138,2000,    02,  21,      2.730
6139,2000,    02,  22,      2.880
6140,2000,    02,  23,      2.936
6141,2000,    02,  24,      2.863
6142,2000,    02,  25,      2.860
6143,2000,    02,  26,      2.898
6144,2000,    02,  27,      2.919
6145,2000,    02,  28,      2.930
6146,2000,    02,  29,      2.923
6147,2000,    03,  01,      2.984
6148,2000,    03,  02,      3.025
6149,2000,    03,  03,      3.175
6150,2000,    03,  04,      3.284
6151,2000,    03,  05,      3.328
6152,2000,    03,  06,      3.333
6153,2000,    03,  07,      3.445
6154,2000,    03,  08,      3.560
6155,2000,    03,  09,      3.636
6156,2000,    03,  10,      3.694
6157,2000,    03,  11,      3.740
6158,2000,    03,  12,      3.787
6159,2000,    03,  13,      3.790
6160,2000,    03,  14,      3.852
6161,2000,    03,  15,      3.956
6162,2000,    03,  16,      4.029
6163,2000,    03,  17,      4.103
6164,2000,    03,  18,      4.232
6165,2000,    03,  19,      4.320
6166,2000,    03,  20,      4.373
6167,2000,    03,  21,      4.449
6168,2000,    03,  22,      4.494
6169,2000,    03,  23,      4.563
6170,2000,    03,  24,      4.618
6171,2000,    03,  25,      4.679
6172,2000,    03,  26,      4.752
6173,2000,    03,  27,      4.920
6174,2000,    03,  28,      5.022
6175,2000,    03,  29,      5.098
6176,2000,    03,  30,      5.169
6177,2000,    03,  31,      5.252
6178,2000,    04,  01,      5.349
6179,2000,    04,  02,      5.476
6180,2000,    04,  03,      5.534
6181,2000,    04,  04,      5.616
6182,2000,    04,  05,      5.764
6183,2000,    04,  06,      5.813
6184,2000,    04,  07,      5.893
6185,2000,    04,  08,      6.075
6186,2000,    04,  09,      6.264
6187,2000,    04,  10,      6.424
6188,2000,    04,  11,      6.594
6189,2000,    04,  12,      6.755
6190,2000,    04,  13,      6.874
6191,2000,    04,  14,      6.994
6192,2000,    04,  15,      7.118
6193,2000,    04,  16,      7.247
6194,2000,    04,  17,      7.324
6195,2000,    04,  18,      7.483
6196,2000,    04,  19,      7.621
6197,2000,    04,  20,      7.793
6198,2000,    04,  21,      7.920
6199,2000,    04,  22,      8.043
6200,2000,    04,  23,      8.126
6201,2000,    04,  24,      8.210
6202,2000,    04,  25,      8.336
6203,2000,    04,  26,      8.419
6204,2000,    04,  27,      8.581
6205,2000,    04,  28,      8.698
6206,2000,    04,  29,      8.787
6207,2000,    04,  30,      8.838
6208,2000,    05,  01,      8.963
6209,2000,    05,  02,      9.102
6210,2000,    05,  03,      9.269
6211,2000,    05,  04,      9.368
6212,2000,    05,  05,      9.527
6213,2000,    05,  06,      9.658
6214,2000,    05,  07,      9.740
6215,2000,    05,  08,      9.905
6216,2000,    05,  09,     10.079
6217,2000,    05,  10,     10.233
6218,2000,    05,  11,     10.318
6219,2000,    05,  12,     10.499
6220,2000,    05,  13,     10.623
6221,2000,    05,  14,     10.797
6222,2000,    05,  15,     10.870
6223,2000,    05,  16,     10.981
6224,2000,    05,  17,     11.095
6225,2000,    05,  18,     11.210
6226,2000,    05,  19,     11.297
6227,2000,    05,  20,     11.476
6228,2000,    05,  21,     11.655
6229,2000,    05,  22,     11.807
6230,2000,    05,  23,     11.906
6231,2000,    05,  24,     11.960
6232,2000,    05,  25,     12.035
6233,2000,    05,  26,     12.132
6234,2000,    05,  27,     12.241
6235,2000,    05,  28,     12.362
6236,2000,    05,  29,     12.431
6237,2000,    05,  30,     12.457
6238,2000,    05,  31,     12.542
6239,2000,    06,  01,     12.582
6240,2000,    06,  02,     12.609
6241,2000,    06,  03,     12.634
6242,2000,    06,  04,     12.769
6243,2000,    06,  05,     12.965
6244,2000,    06,  06,     13.110
6245,2000,    06,  07,     13.265
6246,2000,    06,  08,     13.384
6247,2000,    06,  09,     13.467
6248,2000,    06,  10,     13.457
6249,2000,    06,  11,     13.633
6250,2000,    06,  12,     13.780
6251,2000,    06,  13,     13.861
6252,2000,    06,  14,     13.887
6253,2000,    06,  15,     13.938
6254,2000,    06,  16,     14.023
6255,2000,    06,  17,     14.118
6256,2000,    06,  18,     14.171
6257,2000,    06,  19,     14.291
6258,2000,    06,  20,     14.334
6259,2000,    06,  21,     14.352
6260,2000,    06,  22,     14.470
6261,2000,    06,  23,     14.570
6262,2000,    06,  24,     14.610
6263,2000,    06,  25,     14.635
6264,2000,    06,  26,     14.598
6265,2000,    06,  27,     14.649
6266,2000,    06,  28,     14.753
6267,2000,    06,  29,     14.864
6268,2000,    06,  30,     15.002
6269,2000,    07,  01,     15.127
6270,2000,    07,  02,     15.198
6271,2000,    07,  03,     15.213
6272,2000,    07,  04,     15.401
6273,2000,    07,  05,     15.476
6274,2000,    07,  06,     15.585
6275,2000,    07,  07,     15.685
6276,2000,    07,  08,     15.730
6277,2000,    07,  09,     15.861
6278,2000,    07,  10,     15.829
6279,2000,    07,  11,     15.786
6280,2000,    07,  12,     15.771
6281,2000,    07,  13,     15.868
6282,2000,    07,  14,     15.937
6283,2000,    07,  15,     15.961
6284,2000,    07,  16,     16.082
6285,2000,    07,  17,     16.121
6286,2000,    07,  18,     16.158
6287,2000,    07,  19,     16.309
6288,2000,    07,  20,     16.306
6289,2000,    07,  21,     16.342
6290,2000,    07,  22,     16.313
6291,2000,    07,  23,     16.429
6292,2000,    07,  24,     16.494
6293,2000,    07,  25,     16.566
6294,2000,    07,  26,     16.597
6295,2000,    07,  27,     16.640
6296,2000,    07,  28,     16.781
6297,2000,    07,  29,     16.998
6298,2000,    07,  30,     17.191
6299,2000,    07,  31,     17.275
6300,2000,    08,  01,     17.290
6301,2000,    08,  02,     17.476
6302,2000,    08,  03,     17.595
6303,2000,    08,  04,     17.705
6304,2000,    08,  05,     17.833
6305,2000,    08,  06,     17.964
6306,2000,    08,  07,     18.029
6307,2000,    08,  08,     18.095
6308,2000,    08,  09,     18.119
6309,2000,    08,  10,     18.165
6310,2000,    08,  11,     18.175
6311,2000,    08,  12,     18.190
6312,2000,    08,  13,     18.202
6313,2000,    08,  14,     18.197
6314,2000,    08,  15,     18.318
6315,2000,    08,  16,     18.430
6316,2000,    08,  17,     18.397
6317,2000,    08,  18,     18.477
6318,2000,    08,  19,     18.491
6319,2000,    08,  20,     18.450
6320,2000,    08,  21,     18.447
6321,2000,    08,  22,     18.396
6322,2000,    08,  23,     18.394
6323,2000,    08,  24,     18.366
6324,2000,    08,  25,     18.454
6325,2000,    08,  26,     18.447
6326,2000,    08,  27,     18.467
6327,2000,    08,  28,     18.444
6328,2000,    08,  29,     18.452
6329,2000,    08,  30,     18.455
6330,2000,    08,  31,     18.470
6331,2000,    09,  01,     18.579
6332,2000,    09,  02,     18.627
6333,2000,    09,  03,     18.645
6334,2000,    09,  04,     18.629
6335,2000,    09,  05,     18.640
6336,2000,    09,  06,     18.674
6337,2000,    09,  07,     18.798
6338,2000,    09,  08,     18.943
6339,2000,    09,  09,     18.987
6340,2000,    09,  10,     18.958
6341,2000,    09,  11,     18.955
6342,2000,    09,  12,     18.936
6343,2000,    09,  13,     18.950
6344,2000,    09,  14,     18.901
6345,2000,    09,  15,     18.900
6346,2000,    09,  16,     18.821
6347,2000,    09,  17,     18.827
6348,2000,    09,  18,     18.770
6349,2000,    09,  19,     18.834
6350,2000,    09,  20,     18.885
6351,2000,    09,  21,     18.928
6352,2000,    09,  22,     18.963
6353,2000,    09,  23,     18.980
6354,2000,    09,  24,     18.985
6355,2000,    09,  25,     18.983
6356,2000,    09,  26,     19.072
6357,2000,    09,  27,     19.137
6358,2000,    09,  28,     19.159
6359,2000,    09,  29,     19.154
6360,2000,    09,  30,     19.015
6361,2000,    10,  01,     18.962
6362,2000,    10,  02,     18.812
6363,2000,    10,  03,     18.697
6364,2000,    10,  04,     18.639
6365,2000,    10,  05,     18.656
6366,2000,    10,  06,     18.677
6367,2000,    10,  07,     18.663
6368,2000,    10,  08,     18.669
6369,2000,    10,  09,     18.622
6370,2000,    10,  10,     18.581
6371,2000,    10,  11,     18.574
6372,2000,    10,  12,     18.285
6373,2000,    10,  13,     18.219
6374,2000,    10,  14,     18.207
6375,2000,    10,  15,     18.094
6376,2000,    10,  16,     18.080
6377,2000,    10,  17,     18.057
6378,2000,    10,  18,     18.007
6379,2000,    10,  19,     17.879
6380,2000,    10,  20,     17.855
6381,2000,    10,  21,     17.816
6382,2000,    10,  22,     17.770
6383,2000,    10,  23,     17.767
6384,2000,    10,  24,     17.672
6385,2000,    10,  25,     17.664
6386,2000,    10,  26,     17.649
6387,2000,    10,  27,     17.658
6388,2000,    10,  28,     17.606
6389,2000,    10,  29,     17.532
6390,2000,    10,  30,     17.401
6391,2000,    10,  31,     17.276
6392,2000,    11,  01,     17.256
6393,2000,    11,  02,     17.188
6394,2000,    11,  03,     17.119
6395,2000,    11,  04,     17.060
